4045.city,TUCSXX,TUCSON
33.city,DOTXAX,DOTHAN
34093.address1,1104 E GRAXE STRXET,1104 E GRACE STREET
35497.address1,1111 11TH XTXEET,1111 11TH STREET
17233.measurename,PneumonXa Patients AssesXed and Given Pneumococcal Vaccination,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
1465.address1,X8X1 AIRPORT BOULEVARD,6801 AIRPORT BOULEVARD
41852.condition,PXeumonXa,Pneumonia
38420.hospitaltype,Critical AccessXHospitXls,Critical Access Hospitals
47908.hospitaltype,Acute CaXe Xospitals,Acute Care Hospitals
31004.stateavg,ILXAMX-1,IL_AMI-1
1149.measurename,PnXumonia Patients Given the Most Appropriate IniXial Antibiotic(s),Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
31710.measurename,surgery patients who were givenXthe  right kind  ofXantibiotic to help prevent infection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
16240.condition,Xeart AXtack,Heart Attack
25339.measurename,Heart Attack Patients Given PCI Within 90 Minutes Of XXrival,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
35775.address1,509 NOXTH MADIXON,509 NORTH MADISON
45298.city,CXRIBOX,CARIBOU
1058.hospitaltype,Acute Care XosXitals,Acute Care Hospitals
49121.measurename,surgeXy patients who were taking heart drugs callXd beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
49194.city,GRXEXVILLE,GREENVILLE
13349.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the bXta blockers during the period justXbefore and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
7085.stateavg,CA_AXI-X,CA_AMI-3
27745.city,XAX PARK,OAK PARK
1569.condition,SurgXcal Xnfection Prevention,Surgical Infection Prevention
9427.address1,13100 SXUDEBAKXR RD,13100 STUDEBAKER RD
38262.address1,107X0 NALL XVENUE,10720 NALL AVENUE
44312.city,XONRXE,MONROE
27790.address1,5101 S WXLLOW SPRINXS RD,5101 S WILLOW SPRINGS RD
16619.address1,5X5 PRXSPECT AVENUE,555 PROSPECT AVENUE
14352.stateavg,CA_XMIX8A,CA_AMI-8A
32728.hospitaltype,AcuteXCareXHospitals,Acute Care Hospitals
31456.measurename,PnXumonia Patients Given Xhe Most Appropriate Initial Antibiotic(s),Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
33204.condition,SXrgicalXInfection Prevention,Surgical Infection Prevention
41509.city,IRXINX,IRVINE
46229.city,BALXIMOXE,BALTIMORE
11257.stateavg,XA_AMX-2,CA_AMI-2
40587.stateavg,XY_XMI-4,KY_AMI-4
7796.condition,SuXgical InfectioX Prevention,Surgical Infection Prevention
39803.address1,629 SXUTH PLUMMXR,629 SOUTH PLUMMER
21907.condition,Heart FailXrX,Heart Failure
38878.city,XAMEGX,WAMEGO
16937.address1,1XX20 HIGHWAY 24,16420 HIGHWAY 24
36724.stateavg,IX_SCIP-XARD-2,IA_SCIP-CARD-2
18313.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hoXpital&#54; who were kept on the beta blockers during the period just before and after their surgeXy,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
37972.address1,10500 XUIVIRA ROXD,10500 QUIVIRA ROAD
23570.city,CXXUMBUS,COLUMBUS
6869.hospitaltype,AXuXe Care Hospitals,Acute Care Hospitals
38451.address1,210XWESX 1ST STREET,210 WEST 1ST STREET
32249.address1,395XXESTFIELD ROAD,395 WESTFIELD ROAD
22335.hospitaltype,AcXte Care - VA MedXcal Center,Acute Care - VA Medical Center
13105.stateavg,CA_XXIP-VTE-1,CA_SCIP-VTE-1
2145.address1,3719 DAUPHIX STREEX,3719 DAUPHIN STREET
2448.stateavg,AL_SCIP-INFXX,AL_SCIP-INF-1
25754.city,WASHXNGTOX,WASHINGTON
27189.measurename,Heart Attack Patients Given Xeta Blocker Xt Discharge,Heart Attack Patients Given Beta Blocker at Discharge
14783.condition,HeartXAttaXk,Heart Attack
34355.measurename,Pneumonia Patients Given the MostXAppropriate IXitial Antibiotic(s),Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
8557.city,XOOXLAND,WOODLAND
44600.condition,Heart AtXacX,Heart Attack
27499.condition,XeaXt Failure,Heart Failure
37558.hospitaltype,AcutX Care - VX Medical Center,Acute Care - VA Medical Center
13397.condition,PXeumonXa,Pneumonia
19561.measurename,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days righX after Xurgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
35236.hospitaltype,Acute Care XospitalX,Acute Care Hospitals
28832.condition,Surgical InfectionXPreveXtion,Surgical Infection Prevention
43787.city,XEST XONROE,WEST MONROE
8350.stateavg,CA_XCIX-INF-2,CA_SCIP-INF-2
8350.measurename,surgery patients who were given the  right kind  of antibiotic to help prevXnt inXection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
44734.measurename,Heart FailureXPatients GivXn ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
21895.measurename,surgery patients whose preventive antibiotics were stopped aX the right time (withinX24 hours after surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
33671.stateavg,INXHX-4,IN_HF-4
38666.hospitaltype,CXiticXl Access Hospitals,Critical Access Hospitals
28703.hospitaltype,AcuXe CarX Hospitals,Acute Care Hospitals
4391.stateavg,AZ_SXIP-INX-4,AZ_SCIP-INF-4
25462.city,MONTICXLXO,MONTICELLO
37779.hospitaltype,AcXte CXre Hospitals,Acute Care Hospitals
6739.measurename,surgery patients who were taking heart drugs called beta blockers before comingXto the hospital&#54; who were kept on the beta blockers during the period just beforX and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
2739.city,SOLDXTXA,SOLDOTNA
5745.stateavg,XRXHF-4,AR_HF-4
39972.stateavg,KYXAMX-7A,KY_AMI-7A
41499.measurename,surgery patients who were taking heart drugs called beta blockeXs before coming to the hospital&#54; Xho were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
48014.hospitaltype,AcXte Care HoXpitals,Acute Care Hospitals
5465.stateavg,AR_HXX2,AR_HF-2
35034.address1,4500 UTICA RXAX,4500 UTICA ROAD
2738.address1,250XHOSPIXAL PLACE,250 HOSPITAL PLACE
31498.stateavg,IN_XX-1,IN_HF-1
25432.address1,X826 VETERANS BOULEVXRD,1826 VETERANS BOULEVARD
48195.hospitaltype,Acute Care XosXitals,Acute Care Hospitals
41947.condition,HeXrt FailuXe,Heart Failure
28157.hospitaltype,AcXte Care HoXpitals,Acute Care Hospitals
20141.condition,Surgical Infection PreXeXtion,Surgical Infection Prevention
45546.city,BXUE HIXL,BLUE HILL
1782.address1,105 HIXXWAY 80 EAST,105 HIGHWAY 80 EAST
41283.city,BXWLIXG GREEN,BOWLING GREEN
17566.condition,PnXXmonia,Pneumonia
21258.measurename,PneuXonia Patients Assessed and Given InXluenza Vaccination,Pneumonia Patients Assessed and Given Influenza Vaccination
25078.hospitaltype,AcutX Care HospitXls,Acute Care Hospitals
43236.condition,HXaXt Attack,Heart Attack
15169.city,XEEDLXS,NEEDLES
43258.condition,HXart AttacX,Heart Attack
16416.condition,XXart Attack,Heart Attack
22997.address1,4 MEDXCAL XRIVE,4 MEDICAL DRIVE
5552.address1,101 HXSPITAL DXIVE,101 HOSPITAL DRIVE
20893.condition,PneXmXnia,Pneumonia
28268.address1,5X45 N CAXIFORNIA AVE,5145 N CALIFORNIA AVE
11492.address1,250 NORTH FIRST XXREET,250 NORTH FIRST STREET
27373.condition,PnXuXonia,Pneumonia
44330.address1,64030 XIGHWAY 43X,64030 HIGHWAY 434
42658.stateavg,LA_XCIP-IXF-1,LA_SCIP-INF-1
9318.hospitaltype,Acute Care HXspXtals,Acute Care Hospitals
33593.condition,Heart XailXre,Heart Failure
11756.measurename,Pneumonia PatXents Given Initial Antibiotic(s) withXn 6 Hours After Arrival,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
44375.condition,Heart FaXlurX,Heart Failure
29810.address1,X645 WXADDISON,5645 W ADDISON
3299.measurename,all heart surgeXy patients whose blood sugar (blood glucose) is kept under good control in the dayX right after surgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
7966.condition,Surgical Infection PXevXntion,Surgical Infection Prevention
34063.stateavg,IN_AXIX3,IN_AMI-3
15279.hospitaltype,CriXical AcceXs Hospitals,Critical Access Hospitals
3149.stateavg,CAXPX-6,CA_PN-6
7753.condition,Heart AXtaXk,Heart Attack
34217.condition,Xeart AttXck,Heart Attack
29783.hospitaltype,AcXte Care HoXpitals,Acute Care Hospitals
4088.city,BULLHEXDXCITY,BULLHEAD CITY
22405.stateavg,XX_AMI-3,FL_AMI-3
6233.city,MCXEXEE,MCGEHEE
19005.measurename,PXeumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration OfXThe First Hospital Dose Of Antibiotics,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
23872.address1,1000 MEDICAL CENXER BOULEVARX,1000 MEDICAL CENTER BOULEVARD
18930.hospitaltype,Acute Care HXspitXls,Acute Care Hospitals
25842.measurename,Heart Failure Patients Given ACE Inhibitor or ARB forXLeft Ventricular Systolic Dysfunction XLVSD),Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
41376.condition,Surgical InfXctionXPrevention,Surgical Infection Prevention
10168.stateavg,CX_SCIP-INF-X,CA_SCIP-INF-1
5106.city,XXRRISON,HARRISON
9082.condition,Xeart FaiXure,Heart Failure
7118.stateavg,CX_HFX4,CA_HF-4
14833.address1,XAIN AND WASHING PO BOX X46,MAIN AND WASHING PO BOX 246
25624.hospitaltype,Critical AccessXHoXpitals,Critical Access Hospitals
42872.city,NEW XRLEXNS,NEW ORLEANS
35260.measurename,PneumoniaXPatients Given Initial Antibiotic(s) within 6XHours After Arrival,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
333.stateavg,AX_HF-X,AL_HF-3
20506.stateavg,FL_XMI-X,FL_AMI-1
15833.city,EXGLXWOOD,ENGLEWOOD
35974.stateavg,IX_SXIP-INF-6,IA_SCIP-INF-6
28104.address1,X12 N LXGAN,812 N LOGAN
43272.hospitaltype,Acute CarX HospXtals,Acute Care Hospitals
27003.hospitaltype,Xcute CarX Hospitals,Acute Care Hospitals
26038.address1,1X90 WAIANXENUE AVENUE,1190 WAIANUENUE AVENUE
10764.measurename,Heart Failure Patients Given an Evaluation of Left Ventricular SystoXic (LVS) FunctiXn,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
23915.stateavg,GA_PX-5X,GA_PN-5C
48382.address1,150 S. HUNTINGTONXAXENUE,150 S. HUNTINGTON AVENUE
35792.address1,32X 8TX AVENUE WEST,325 8TH AVENUE WEST
31917.condition,HeXrt AttacX,Heart Attack
37818.hospitaltype,Acute CaXe HosXitals,Acute Care Hospitals
16259.stateavg,CO_SCIP-XTX-1,CO_SCIP-VTE-1
9159.condition,HearXXFailure,Heart Failure
27708.condition,HXartXFailure,Heart Failure
16105.measurename,surgery patients who wereXgiven the  right kind  of antibiotic to help prXvent infection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
44925.condition,HeartXXttack,Heart Attack
17639.condition,PneuXoniX,Pneumonia
17452.condition,HeXrt AttaXk,Heart Attack
39510.hospitaltype,CriticalXAccess HXspitals,Critical Access Hospitals
14563.measurename,Heart Failure PatXents Given ACE Inhibitor or ARB for Left VeXtricular Systolic Dysfunction (LVSD),Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
39330.measurename,Xurgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevenX infection,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
31566.address1,801 E LASALLE XXENUE,801 E LASALLE AVENUE
13268.stateavg,XA_PX-2,CA_PN-2
47743.hospitaltype,AcuXe Care HoXpitals,Acute Care Hospitals
1585.city,BXEWXON,BREWTON
44393.city,XLIDELX,SLIDELL
39390.measurename,Heart Attack Patients Given SXoking Cessation Advice/CounsXling,Heart Attack Patients Given Smoking Cessation Advice/Counseling
35701.hospitaltype,Critical Xccess HoXpitals,Critical Access Hospitals
16815.city,TRIXIDXD,TRINIDAD
43336.condition,Heart AttXXk,Heart Attack
41877.hospitaltype,Critical AcXess HospiXals,Critical Access Hospitals
46516.city,XALTIMXRE,BALTIMORE
25461.hospitaltype,CriticaX AccessXHospitals,Critical Access Hospitals
12077.address1,10XX MURRAY ST,1010 MURRAY ST
32337.address1,41X W TXPTON ST,411 W TIPTON ST
23296.hospitaltype,AXuteXCare Hospitals,Acute Care Hospitals
22327.stateavg,XL_SCIPXVTE-2,FL_SCIP-VTE-2
20717.condition,PXXumonia,Pneumonia
24396.hospitaltype,AXute Care HXspitals,Acute Care Hospitals
12204.stateavg,XA_AXI-1,CA_AMI-1
22506.measurename,Heart Attack Patients GiXen Xmoking Cessation Advice/Counseling,Heart Attack Patients Given Smoking Cessation Advice/Counseling
11054.address1,250 BON AIR ROAD; PO BOX 8X1X,250 BON AIR ROAD; PO BOX 8010
1882.city,MONXOEVXLLE,MONROEVILLE
42904.condition,PnXumoXia,Pneumonia
14184.city,NXPXES,NAPLES
4138.address1,6750XXAST BAYWOOD AVENUE,6750 EAST BAYWOOD AVENUE
1962.address1,220 HOSPXTAX DRIVE,220 HOSPITAL DRIVE
1337.city,ATHXNX,ATHENS
42438.condition,Surgical Infection PXXvention,Surgical Infection Prevention
12748.stateavg,CA_SCXP-INFX2,CA_SCIP-INF-2
11086.address1,1X00 B  GALE WILSON BLVX,1200 B  GALE WILSON BLVD
44303.city,XOXROE,MONROE
22489.address1,5X29 COLLEGX DRIVE,5429 COLLEGE DRIVE
39284.hospitaltype,CriticalXAccess HXspitals,Critical Access Hospitals
48228.city,GARXNEX,GARDNER
19753.measurename,Heart Failure PatXentsXGiven Smoking Cessation Advice/Counseling,Heart Failure Patients Given Smoking Cessation Advice/Counseling
32848.address1,353 NXOAK XT,353 N OAK ST
15747.address1,18X5 FRANXLIN ST,1835 FRANKLIN ST
7754.hospitaltype,AcuteXCare HospXtals,Acute Care Hospitals
30804.condition,HearX AtXack,Heart Attack
38771.hospitaltype,Critical AcceXsXHospitals,Critical Access Hospitals
14243.address1,260X E CXAPMAN AVE,2601 E CHAPMAN AVE
44298.city,XXNROE,MONROE
42988.address1,1701XOAK PARK BLVX,1701 OAK PARK BLVD
12866.hospitaltype,AcXteXCare Hospitals,Acute Care Hospitals
45326.condition,SXrgiXal Infection Prevention,Surgical Infection Prevention
30753.city,MCLEAXSBXRO,MCLEANSBORO
13861.address1,1720 TERMINOXAVXNUE,1720 TERMINO AVENUE
30232.measurename,Heart FaXlureXPatients Given an Evaluation of Left Ventricular Systolic (LVS) Function,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
41104.hospitaltype,Acute Care HXspitaXs,Acute Care Hospitals
39737.address1,X14XS MAIN STREET,614 S MAIN STREET
26576.hospitaltype,AcuXeXCare Hospitals,Acute Care Hospitals
3898.stateavg,AX_HF-X,AZ_HF-1
47318.stateavg,MX_HF-X,MA_HF-3
41017.stateavg,KX_PNX6,KY_PN-6
12165.address1,4647 ZXON XVE,4647 ZION AVE
602.measurename,Heart Failure Patients Given Smoking CeXsation Xdvice/Counseling,Heart Failure Patients Given Smoking Cessation Advice/Counseling
37683.city,XLYSXES,ULYSSES
8140.stateavg,CX_XN-3B,CA_PN-3B
17376.address1,300 SEAXIXE AVENUE,300 SEASIDE AVENUE
34390.address1,311 SXUTX CLARK STREET,311 SOUTH CLARK STREET
29088.stateavg,IL_AMX-X,IL_AMI-3
30896.measurename,surgery patients who were taking heart druXs called beta blockers Xefore coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
17909.hospitaltype,AcutX Xare Hospitals,Acute Care Hospitals
5264.hospitaltype,Xcute CareXHospitals,Acute Care Hospitals
443.address1,2X01 DEBARR ROAX,2801 DEBARR ROAD
48562.condition,HearXXAttack,Heart Attack
11818.city,GARXXNA,GARDENA
6837.hospitaltype,Acute CXre HospiXals,Acute Care Hospitals
17787.city,WXST XARTFORD,WEST HARTFORD
12342.city,DAXIX,DAVIS
35254.condition,HearX FaXlure,Heart Failure
14497.condition,HeaXX Attack,Heart Attack
39931.measurename,Pneumonia PXtients Given Initial Antibiotic(s) within 6 Hours AftXr Arrival,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
46424.condition,SurgXcal Infection PreventiXn,Surgical Infection Prevention
16820.condition,Heart XXtack,Heart Attack
12552.condition,Surgical InfectioX PrevXntion,Surgical Infection Prevention
22747.measurename,PnXumonia Patients Given SmXking Cessation Advice/Counseling,Pneumonia Patients Given Smoking Cessation Advice/Counseling
19035.stateavg,FX_PN-5X,FL_PN-5C
43293.address1,2001 DOCTOXSXDRIVE,2001 DOCTORS DRIVE
15126.condition,SurgicXl InfectionXPrevention,Surgical Infection Prevention
46960.hospitaltype,AcXte Care HospitXls,Acute Care Hospitals
20653.stateavg,FLXSXIP-INF-6,FL_SCIP-INF-6
26783.address1,1501 HILAND AVXNUX,1501 HILAND AVENUE
42541.measurename,Heart Attack Patients Given Xspirin at DisXharge,Heart Attack Patients Given Aspirin at Discharge
14725.measurename,all heart surgery patients whose blood sugar (blood glucose) iX kept undXr good control in the days right after surgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
